contest_id,contest_name,contest_order,vote_for,page,precinct_id,name,registered_voters,turnout,,LUIS J. RODRIGUEZ,ALMA MARIE WINSTON,EDMUND G. ''JERRY'' BROWN,JANEL HYESHIA BUYCKS,ANDREW BLOUNT,RAKESH KUMAR CHRISTIAN,GLENN CHAMP,NEEL KASHKARI,TIM DONNELLY,'BO'' BOGDAN AMBROZEWICZ,AKINYEMI AGBEDE,RICHARD WILLIAM AGUIRRE,ROBERT NEWMAN,CINDY L. SHEEHAN,JOE LEICHT,WRITE-IN,WRITE-IN - KAREN JILL BERNAL,WRITE-IN - JIMELLE L. WALLS,WRITE-IN - NICKOLAS WILDSTAR,Under Vote,Over Vote,,,precinct_order,tally_category_order,sort_order,tally_cat_name
1,NON-PARTISAN  GOVERNOR,100001,1,1,123,Pct 7319 - VBM Reporting,856,157,,5,0,119,0,3,0,0,2,7,0,1,1,2,3,0,1,0,0,0,10,3,,,123,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,124,Pct 7321 - Election Day Reporting,580,46,,1,1,34,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,4,0,,,124,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,124,Pct 7321 - VBM Reporting,580,131,,2,2,93,1,4,1,0,3,11,0,1,1,1,1,0,0,0,0,0,9,1,,,124,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,125,Pct 7322 - Election Day Reporting,743,34,,1,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,125,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,125,Pct 7322 - VBM Reporting,743,224,,0,5,166,1,11,0,0,1,7,0,2,2,5,6,0,0,0,0,0,17,1,,,125,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,126,Pct 7323 - Election Day Reporting,664,71,,2,2,56,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,4,0,,,126,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,126,Pct 7323 - VBM Reporting,664,121,,4,2,98,0,7,0,0,4,4,0,0,0,0,1,0,0,0,0,0,1,0,,,126,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,127,Pct 7324 - Election Day Reporting,656,46,,3,1,34,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,,,127,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,127,Pct 7324 - VBM Reporting,656,120,,2,0,93,1,1,0,1,3,6,0,0,1,0,2,0,0,0,0,0,10,0,,,127,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,128,Pct 7325 - Election Day Reporting,774,69,,5,0,54,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,,,128,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,128,Pct 7325 - VBM Reporting,774,134,,1,0,106,0,0,0,0,3,7,0,0,0,0,3,0,0,0,0,0,11,3,,,128,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,129,Pct 7326 - Election Day Reporting,736,63,,3,1,46,0,0,0,0,4,2,0,1,0,0,4,0,0,0,0,0,2,0,,,129,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,129,Pct 7326 - VBM Reporting,736,157,,4,8,107,0,1,2,1,7,13,2,0,1,0,2,0,0,0,0,0,7,2,,,129,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,130,Pct 7327 - Election Day Reporting,546,33,,1,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,130,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,130,Pct 7327 - VBM Reporting,546,156,,2,5,119,5,4,0,0,3,3,0,0,0,0,1,1,0,0,0,0,12,1,,,130,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,131,Pct 7328 - Election Day Reporting,730,36,,1,0,23,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,9,0,,,131,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,131,Pct 7328 - VBM Reporting,730,230,,1,4,181,2,7,0,4,4,5,0,1,0,1,3,0,0,0,0,0,12,5,,,131,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,132,Pct 7329 - Election Day Reporting,418,31,,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,,,132,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,132,Pct 7329 - VBM Reporting,418,125,,1,1,97,1,3,0,0,12,4,0,0,0,0,1,0,0,0,0,0,4,1,,,132,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,133,Pct 7331 - Election Day Reporting,798,115,,0,4,88,0,1,0,1,13,5,0,0,0,0,0,0,0,0,0,0,3,0,,,133,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,133,Pct 7331 - VBM Reporting,798,296,,4,6,234,0,9,0,3,20,9,0,1,1,0,2,1,0,0,0,0,6,0,,,133,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,134,Pct 7332 - Election Day Reporting,710,64,,1,0,52,0,0,1,0,3,1,0,0,0,0,3,0,0,0,0,0,3,0,,,134,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,134,Pct 7332 - VBM Reporting,710,117,,4,4,86,1,1,0,3,7,5,0,1,1,0,1,0,0,0,0,0,2,1,,,134,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,135,Pct 7333 - Election Day Reporting,845,75,,2,2,55,0,1,1,0,4,3,0,0,0,3,2,1,0,0,0,0,1,0,,,135,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,135,Pct 7333 - VBM Reporting,845,165,,2,3,140,0,2,0,1,3,4,0,0,1,0,0,0,0,0,0,0,8,1,,,135,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,136,Pct 7334 - Election Day Reporting,797,68,,5,0,58,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,,136,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,136,Pct 7334 - VBM Reporting,797,150,,4,1,116,0,2,0,2,3,7,0,0,0,4,3,0,1,0,0,0,7,0,,,136,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,137,Pct 7335 - Election Day Reporting,821,69,,1,0,61,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,,,137,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,137,Pct 7335 - VBM Reporting,821,186,,0,3,153,0,1,0,1,16,7,0,0,0,0,1,1,0,0,0,0,2,1,,,137,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,138,Pct 7336 - Election Day Reporting,818,68,,2,0,54,0,0,0,0,5,1,0,0,1,0,2,0,0,0,0,0,3,0,,,138,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,138,Pct 7336 - VBM Reporting,818,201,,1,3,149,0,1,0,1,22,15,0,1,0,1,0,0,3,0,0,0,4,0,,,138,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,139,Pct 7337 - Election Day Reporting,745,59,,0,0,51,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,2,0,,,139,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,139,Pct 7337 - VBM Reporting,745,200,,1,5,154,0,1,1,1,15,12,0,1,1,1,1,1,0,0,0,0,5,0,,,139,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,140,Pct 7338 - Election Day Reporting,797,40,,1,1,26,1,0,0,0,5,1,0,1,0,1,0,1,0,0,0,0,2,0,,,140,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,140,Pct 7338 - VBM Reporting,797,255,,3,5,197,2,0,0,0,8,12,0,1,0,5,5,0,0,0,0,0,14,3,,,140,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,141,Pct 7339 - Election Day Reporting,531,52,,0,1,40,0,0,0,0,5,2,0,0,0,1,3,0,0,0,0,0,0,0,,,141,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,141,Pct 7339 - VBM Reporting,531,118,,0,1,93,0,4,1,2,2,3,1,2,0,1,0,1,0,0,0,0,3,4,,,141,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,142,Pct 7341 - Election Day Reporting,721,64,,3,1,47,0,0,0,0,1,4,0,1,0,0,3,0,0,0,0,0,4,0,,,142,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,142,Pct 7341 - VBM Reporting,721,138,,4,2,118,0,3,0,0,2,3,0,0,0,1,1,0,1,0,0,0,2,1,,,142,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,143,Pct 7342 - Election Day Reporting,819,113,,1,4,84,1,0,0,3,6,6,0,1,0,0,4,0,0,0,0,0,2,1,,,143,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,143,Pct 7342 - VBM Reporting,819,135,,3,2,97,0,3,0,1,9,6,0,0,1,0,9,0,0,0,0,0,3,1,,,143,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,144,Pct 7343 - Election Day Reporting,588,68,,3,1,54,0,1,0,0,2,4,0,0,0,1,1,0,0,0,0,0,1,0,,,144,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,144,Pct 7343 - VBM Reporting,588,83,,4,2,65,0,0,0,0,2,2,0,2,0,1,2,0,0,0,0,0,2,1,,,144,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,145,Pct 7344 - Election Day Reporting,941,89,,2,2,68,0,2,0,0,4,2,0,1,0,1,2,0,0,0,0,0,4,1,,,145,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,145,Pct 7344 - VBM Reporting,941,179,,1,2,152,0,1,0,1,5,8,0,2,1,0,3,0,0,0,0,0,3,0,,,145,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,146,Pct 7345 - Election Day Reporting,847,61,,6,0,48,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,,,146,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,146,Pct 7345 - VBM Reporting,847,127,,0,0,113,0,1,0,0,7,3,0,1,0,0,0,0,0,0,0,0,2,0,,,146,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,147,Pct 7346 - Election Day Reporting,759,77,,4,0,64,0,0,0,1,1,3,0,0,0,0,3,0,0,0,0,0,0,1,,,147,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,147,Pct 7346 - VBM Reporting,759,103,,4,2,78,1,2,0,0,1,5,0,1,0,0,5,0,0,0,0,0,4,0,,,147,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,148,Pct 7347 - Election Day Reporting,830,60,,3,0,48,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3,2,,,148,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,148,Pct 7347 - VBM Reporting,830,129,,4,6,108,0,2,0,0,0,3,0,0,0,3,2,0,0,0,0,0,1,0,,,148,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,149,Pct 7348 - Election Day Reporting,754,68,,3,0,52,0,2,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,,,149,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,149,Pct 7348 - VBM Reporting,754,134,,2,4,111,0,1,0,2,1,2,0,0,0,1,2,0,0,0,0,0,6,2,,,149,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,150,Pct 7349 - Election Day Reporting,773,76,,5,1,54,0,3,0,0,3,1,1,0,0,1,2,0,0,0,0,0,3,2,,,150,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,150,Pct 7349 - VBM Reporting,773,156,,4,0,118,1,2,0,0,10,10,0,0,0,1,4,0,0,0,0,0,6,0,,,150,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,151,Pct 7501 - Election Day Reporting,486,58,,1,1,46,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,,,151,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,151,Pct 7501 - VBM Reporting,486,75,,1,2,58,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,2,0,,,151,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,152,Pct 7502 - Election Day Reporting,661,46,,0,1,40,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,,,152,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,152,Pct 7502 - VBM Reporting,661,127,,1,1,100,0,3,0,3,4,6,0,1,0,1,1,0,1,0,0,0,5,0,,,152,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,153,Pct 7503 - Election Day Reporting,687,53,,3,0,37,2,0,1,2,3,2,0,0,0,1,0,0,0,0,0,0,2,0,,,153,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,153,Pct 7503 - VBM Reporting,687,135,,3,1,105,0,1,0,1,11,5,0,0,0,2,3,0,0,0,0,0,1,2,,,153,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,154,Pct 7504 - Election Day Reporting,425,32,,0,3,26,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,154,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,154,Pct 7504 - VBM Reporting,425,101,,1,3,75,0,3,0,1,7,2,0,0,0,1,0,0,0,0,0,0,5,3,,,154,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,155,Pct 7505 - Election Day Reporting,798,91,,0,2,79,1,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,2,0,,,155,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,155,Pct 7505 - VBM Reporting,798,314,,1,5,259,0,9,1,1,15,5,1,0,1,1,3,0,0,0,0,0,6,6,,,155,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,156,Pct 7506 - Election Day Reporting,736,42,,1,1,36,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,156,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,156,Pct 7506 - VBM Reporting,736,127,,1,2,103,0,2,0,2,3,2,0,4,1,1,2,0,0,0,0,0,4,0,,,156,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,157,Pct 7507 - Election Day Reporting,866,64,,5,0,51,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,,,157,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,157,Pct 7507 - VBM Reporting,866,173,,9,8,123,2,1,0,2,0,8,1,2,1,2,9,0,0,0,0,0,3,2,,,157,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,158,Pct 7508 - Election Day Reporting,656,76,,4,0,59,0,0,0,0,2,6,0,0,0,1,2,0,0,0,0,0,2,0,,,158,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,158,Pct 7508 - VBM Reporting,656,220,,4,3,173,0,3,0,1,5,19,0,2,0,1,0,0,0,0,0,0,8,1,,,158,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,159,Pct 7509/7511 - Election Day Reporting,853,86,,3,3,68,1,2,0,1,1,2,0,0,0,2,0,0,0,0,0,0,2,1,,,159,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,159,Pct 7509/7511 - VBM Reporting,853,207,,4,6,170,0,4,0,0,7,3,0,0,0,0,4,0,1,0,0,0,6,2,,,159,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,160,Pct 7512 - Election Day Reporting,570,44,,1,0,40,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,,,160,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,160,Pct 7512 - VBM Reporting,570,119,,2,1,83,0,4,0,6,2,6,0,1,1,2,2,0,0,0,0,0,4,5,,,160,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,161,Pct 7513 - Election Day Reporting,699,72,,1,3,57,0,0,1,0,2,1,1,0,1,0,1,0,0,0,0,0,3,1,,,161,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,161,Pct 7513 - VBM Reporting,699,100,,2,1,83,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0,3,4,,,161,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,162,Pct 7514 - Election Day Reporting,811,28,,1,3,18,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,,,162,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,162,Pct 7514 - VBM Reporting,811,165,,0,2,136,1,3,0,3,1,3,0,5,1,2,5,0,0,0,0,0,2,1,,,162,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,163,Pct 7515 - Election Day Reporting,774,68,,5,0,56,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,,,163,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,163,Pct 7515 - VBM Reporting,774,174,,7,1,132,0,4,1,3,2,6,4,1,1,0,4,0,0,0,0,0,6,2,,,163,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,164,Pct 7516 - Election Day Reporting,744,86,,6,0,67,0,1,0,0,5,3,0,0,0,0,3,0,0,0,0,0,1,0,,,164,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,164,Pct 7516 - VBM Reporting,744,221,,3,1,182,0,2,1,2,10,4,0,2,0,2,6,2,0,0,0,0,2,2,,,164,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,165,Pct 7517 - Election Day Reporting,822,86,,2,0,76,0,1,0,0,2,1,1,0,0,0,2,0,0,0,0,0,1,0,,,165,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,165,Pct 7517 - VBM Reporting,822,123,,5,0,108,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,3,1,,,165,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,166,Pct 7518 - Election Day Reporting,795,102,,9,0,83,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,3,0,,,166,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,166,Pct 7518 - VBM Reporting,795,131,,5,0,117,1,2,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,0,,,166,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,167,Pct 7519 - Election Day Reporting,693,60,,7,1,46,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,,,167,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,167,Pct 7519 - VBM Reporting,693,91,,11,0,73,0,0,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,,,167,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,168,Pct 7521 - Election Day Reporting,728,68,,6,1,51,0,2,0,0,1,3,0,0,0,0,3,0,0,0,0,0,1,0,,,168,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,168,Pct 7521 - VBM Reporting,728,112,,5,0,96,1,1,0,0,1,1,0,1,0,1,4,0,1,0,0,0,0,0,,,168,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,169,Pct 7522 - Election Day Reporting,771,69,,10,0,55,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,,,169,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,169,Pct 7522 - VBM Reporting,771,103,,4,0,91,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,0,,,169,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,170,Pct 7523 - Election Day Reporting,696,93,,8,0,75,1,0,0,0,2,4,0,0,0,0,2,0,1,0,0,0,0,0,,,170,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,170,Pct 7523 - VBM Reporting,696,95,,10,0,75,0,0,0,0,0,2,0,2,0,0,4,0,0,0,0,0,2,0,,,170,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,171,Pct 7524 - Election Day Reporting,580,57,,2,0,47,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,3,1,,,171,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,171,Pct 7524 - VBM Reporting,580,80,,0,0,71,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,3,0,,,171,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,172,Pct 7525 - Election Day Reporting,780,59,,6,0,49,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,,,172,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,172,Pct 7525 - VBM Reporting,780,120,,11,0,100,2,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,1,,,172,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,173,Pct 7526 - Election Day Reporting,789,69,,7,0,53,1,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,,,173,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,173,Pct 7526 - VBM Reporting,789,135,,1,0,124,0,0,0,0,0,1,0,1,0,1,5,0,0,0,0,0,2,0,,,173,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,174,Pct 7527/7528 - Election Day Reporting,679,80,,3,6,61,0,1,0,1,3,1,0,1,0,0,1,0,0,0,0,0,2,0,,,174,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,174,Pct 7527/7528 - VBM Reporting,679,131,,5,1,97,0,2,0,5,2,8,0,2,0,1,0,1,0,0,0,0,3,4,,,174,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,175,Pct 7529 - Election Day Reporting,812,84,,9,0,66,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,1,,,175,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,175,Pct 7529 - VBM Reporting,812,115,,5,0,103,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,1,,,175,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,176,Pct 7531 - Election Day Reporting,805,66,,9,0,51,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,,,176,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,176,Pct 7531 - VBM Reporting,805,91,,5,1,77,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,,,176,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,177,Pct 7532 - Election Day Reporting,639,65,,4,2,46,0,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0,6,0,,,177,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,177,Pct 7532 - VBM Reporting,639,98,,3,4,67,1,2,0,0,4,3,0,0,0,2,3,3,0,0,0,0,6,0,,,177,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,178,Pct 7533 - Election Day Reporting,810,104,,8,0,78,0,0,0,1,2,4,0,0,1,0,5,0,1,0,0,0,4,0,,,178,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,178,Pct 7533 - VBM Reporting,810,97,,7,1,74,0,1,2,0,2,3,0,1,0,0,4,0,0,0,0,0,2,0,,,178,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,179,Pct 7534 - Election Day Reporting,762,86,,8,1,65,0,0,0,0,2,2,0,2,0,0,5,0,0,0,0,0,1,0,,,179,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,179,Pct 7534 - VBM Reporting,762,90,,5,1,75,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,,,179,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,180,Pct 7535 - Election Day Reporting,671,102,,7,0,87,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,3,0,,,180,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,180,Pct 7535 - VBM Reporting,671,90,,4,0,75,0,2,0,1,0,1,0,3,0,0,3,0,0,0,0,0,0,1,,,180,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,181,Pct 7536 - Election Day Reporting,749,91,,6,0,75,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,4,0,,,181,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,181,Pct 7536 - VBM Reporting,749,136,,7,0,123,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,,,181,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,182,Pct 7537 - Election Day Reporting,666,76,,12,0,57,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,,,182,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,182,Pct 7537 - VBM Reporting,666,108,,4,1,97,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,,,182,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,183,Pct 7538 - Election Day Reporting,728,96,,6,0,77,0,0,0,0,3,1,0,0,0,0,4,0,1,0,0,0,4,0,,,183,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,183,Pct 7538 - VBM Reporting,728,115,,7,0,103,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,,,183,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,184,Pct 7539 - Election Day Reporting,868,120,,12,0,93,1,0,0,0,4,1,0,2,0,0,5,0,0,0,0,0,2,0,,,184,1,1,Election Day Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,184,Pct 7539 - VBM Reporting,868,118,,10,2,98,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,,,184,2,1,VBM Reporting
1,NON-PARTISAN  GOVERNOR,100001,1,1,185,Pct 7541 - Election Day Reporting,732,79,,7,2,62,0,0,0,0,2,1,0,0,1,1,3,0,0,0,0,0,0,0,,,185,1,1,Election Day Reporting
